REGION,SCENARIO,year,urb_land_2015,ULC_2015,urban_pop_2015,urban_share,urban_pop,urban_pop_incrs,GDPC_2015,GDPC,GDPC_incrs,ULC_incrs,ULC,urban_land
AFG,SSP3,2100,2852,340.83965346693805,8.367571,40.09576878044642,72.94462831151495,64.57705731151495,1347.690006647463,8910.612007079802,7562.92200043234,28.373058176821964,369.21271164376003,26932.08401874062
AFG,SSP4,2020,2852,340.83965346693805,8.367571,31.32972276148506,13.033164668777786,4.665593668777786,1347.690006647463,1475.6009615384614,127.91095489099848,0.4798707383690699,341.3195242053071,4448.473563636653
AFG,SSP4,2030,2852,340.83965346693805,8.367571,40.67008991073307,22.43077468846661,14.06320368846661,1347.690006647463,1789.984225699418,442.294219051955,1.6593109921953144,342.49896445913333,7682.517102815953
AFG,SSP4,2040,2852,340.83965346693805,8.367571,49.71750773538679,35.07321583192861,26.70564483192861,1347.690006647463,2151.1800978099086,803.4900911624457,3.014373426005031,343.85402689294307,12060.066499893976
AFG,SSP4,2050,2852,340.83965346693805,8.367571,57.84195429117992,50.803166873486234,42.435595873486236,1347.690006647463,2616.684314194305,1268.994307546842,4.760759044192732,345.6004125111308,17557.595428348657
AFG,SSP4,2060,2852,340.83965346693805,8.367571,64.78413945535944,68.46711778339663,60.09954678339663,1347.690006647463,3176.8462884988407,1829.1562818513778,6.862262706993628,347.7019161739317,23806.148048193285
AFG,SSP4,2070,2852,340.83965346693805,8.367571,70.55249513460116,87.00815909979553,78.64058809979554,1347.690006647463,3845.3342415101683,2497.644234862705,9.370162111510924,350.20981557844897,30471.11135215974
AFG,SSP4,2080,2852,340.83965346693805,8.367571,75.28460768808831,105.97061378175312,97.60304278175312,1347.690006647463,4599.722932651322,3252.032926003859,12.200326725196076,353.0399801921341,37411.86339045841
AFG,SSP4,2090,2852,340.83965346693805,8.367571,79.15376797266373,124.41468403711258,116.04711303711258,1347.690006647463,5405.602458312392,4057.912451664929,15.223664353666146,356.0633178206042,44299.50518385647
AFG,SSP4,2100,2852,340.83965346693805,8.367571,82.32394342880038,141.19791157190696,132.83034057190696,1347.690006647463,6299.664752354022,4951.97474570656,18.57782845599273,359.4174819229308,50748.99782995145
AFG,SSP5,2020,2852,340.83965346693805,8.367571,31.32972276148506,12.295976292200042,3.9284052922000416,1347.690006647463,1499.4267077738425,151.73670112637956,0.5692554079457255,341.40890887488376,4197.955849471455
AFG,SSP5,2030,2852,340.83965346693805,8.367571,40.67008991073307,18.949821693006967,10.582250693006968,1347.690006647463,2453.169936043267,1105.4799293958042,4.147318503121299,344.98697197005936,6537.441605243018
